trade_date,symbol,role_layer,regime_semantic,event_state,trend_return_20,up_day_rate,liquidity_amount_mean,turnover_rate_f_mean,volume_ratio_mean,elg_buy_sell_ratio_mean,limit_heat_rate,local_quality_support,local_heat_support,board_total_support,board_non_theme_support,board_heat_score,board_event_drought,forward_return_10,max_favorable_return_10,max_adverse_return_10,supervised_action_label
20250829,003009,control_core,sentiment_overdrive_transition,event_neutral,0.284,0.6,517223.7443,16.2664,1.223,1.22959311,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.186424,-0.02672569,-0.21380554,de_risk_target
20250901,003009,control_core,weak_drift_chop,event_neutral,0.24653507,0.55,520842.4171,16.27488,1.168,1.15327045,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.17772911,-0.01330863,-0.19221698,de_risk_target
20250902,003009,control_core,weak_drift_chop,event_neutral,0.20489611,0.5,525945.08865,16.36607,1.142,1.18227858,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.16339423,-0.10005122,-0.1813215,de_risk_target
20250903,003009,control_core,weak_drift_chop,event_neutral,0.0879257,0.45,527247.6164,16.340185,1.0965,1.09293157,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.06564219,-0.04515272,-0.09030544,de_risk_target
20250904,003009,control_core,weak_drift_chop,event_neutral,0.0,0.45,535892.6968,16.641555,1.1065,1.06987184,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.01918665,0.04963504,0.00104275,neutral_hold
20250905,003009,control_core,sentiment_overdrive_transition,event_neutral,0.00334378,0.5,535569.50295,16.63453,1.0905,1.00650546,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0289523,0.04832327,-0.00020829,probe_eligibility_target
20250908,003009,control_core,sentiment_overdrive_transition,event_neutral,0.06518519,0.55,540768.64415,16.808565,1.1005,1.02556367,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.00437115,0.00437115,-0.04629446,neutral_hold
20250909,003009,control_core,weak_drift_chop,event_neutral,-0.00516422,0.55,536622.0875,16.651195,1.0735,1.00576555,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.02284053,0.04962625,-0.00332226,neutral_hold
20250910,003009,control_core,sentiment_overdrive_transition,event_neutral,0.01351351,0.5,526689.97625,16.29086,1.0315,0.96237748,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.00958333,0.053125,0.00958333,neutral_hold
20250911,003009,control_core,sentiment_overdrive_transition,event_neutral,-0.00307566,0.55,519353.20705,16.02142,1.0025,0.88377922,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.00802139,0.0396956,-0.00802139,neutral_hold
20250912,003009,control_core,weak_drift_chop,event_neutral,-0.0751165,0.55,513031.10945,15.78173,0.9915,0.86864705,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.03103587,0.01874244,-0.03103587,neutral_hold
20250915,003009,control_core,weak_drift_chop,event_neutral,-0.10160133,0.5,492980.6975,15.09725,0.9385,0.77357582,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.01393157,0.03564843,-0.01495595,neutral_hold
20250916,003009,control_core,sentiment_overdrive_transition,event_neutral,-0.18005355,0.5,456519.57195,13.958095,0.87,0.78039459,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.00367347,0.03163265,-0.01877551,neutral_hold
20250917,003009,control_core,sentiment_overdrive_transition,event_neutral,-0.17310275,0.5,427773.2264,13.103215,0.8435,0.75381357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01847716,0.02639594,-0.02375635,neutral_hold
20250918,003009,control_core,weak_drift_chop,event_neutral,-0.21858011,0.5,372748.38095,11.640175,0.81,0.83157086,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02844281,0.03437692,-0.01616534,probe_eligibility_target
20250919,003009,control_core,weak_drift_chop,event_neutral,-0.24752475,0.5,331826.371,10.49856,0.8085,0.80991977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02773279,0.02773279,-0.02672065,probe_eligibility_target
20250922,003009,control_core,sentiment_overdrive_transition,continuation_active,-0.19595992,0.5,288919.29065,9.360255,0.814,0.79221347,0.0,0.0,0.0,0.05,0.05,0.0,0.95238095,-0.00276954,0.00435213,-0.04886251,neutral_hold
20250923,003009,control_core,weak_drift_chop,continuation_active,-0.1662153,0.5,264958.70715,8.782495,0.837,0.77201896,0.0,0.0,0.0,0.04600222,0.04600222,0.0,0.95602091,0.02639058,0.03065367,-0.02395453,probe_eligibility_target
20250924,003009,control_core,sentiment_overdrive_transition,continuation_active,-0.18540931,0.5,243232.4477,8.202895,0.8495,0.75121908,0.0,0.0,0.0,0.04232409,0.04232409,0.0,0.9593945,0.01568304,0.04766818,-0.00784152,neutral_hold
20250925,003009,control_core,weak_drift_chop,continuation_active,-0.20921463,0.45,229952.4108,7.84771,0.8635,0.7733161,0.0,0.0,0.0,0.03894004,0.03894004,0.0,0.96251945,-0.00248808,0.05266432,-0.0031101,neutral_hold
20250926,003009,control_core,weak_drift_chop,continuation_active,-0.19002695,0.4,211789.8345,7.365335,0.8725,1.03387279,0.0,0.0,0.0,0.03582657,0.03582657,0.0,0.96541258,0.01185524,0.05594842,0.00062396,neutral_hold
20250929,003009,control_core,sentiment_overdrive_transition,continuation_active,-0.17824825,0.45,202153.56175,7.12817,0.8875,0.99307905,0.0,0.0,0.0,0.02790176,0.02790176,0.0,0.97285562,0.01121961,0.05485144,-0.00041554,neutral_hold
20250930,003009,control_core,sentiment_overdrive_transition,continuation_active,-0.06697021,0.5,195239.45185,6.961855,0.908,0.96593778,0.0,0.0,0.0,0.02567086,0.02567086,0.0,0.97497164,-0.00793005,0.03233022,-0.02175681,neutral_hold
20251009,003009,control_core,sentiment_overdrive_transition,continuation_active,0.04608968,0.55,186623.19125,6.714755,0.922,17.82056297,0.0,0.0,0.0,0.01212605,0.01212605,0.0,0.98801923,-0.04505582,0.01216108,-0.04505582,neutral_hold
20251010,003009,control_core,weak_drift_chop,continuation_active,0.04686524,0.6,179777.8341,6.45877,0.9385,17.95455228,0.0,0.0,0.0,0.01115651,0.01115651,0.0,0.98896659,0.04834859,0.04834859,-0.04695583,probe_eligibility_target
20251013,003009,control_core,sentiment_overdrive_transition,continuation_active,0.0087423,0.6,178702.343,6.402455,0.959,18.03294036,0.0,0.0,0.0,0.0086887,0.0086887,0.0,0.99138615,0.08174119,0.08174119,-0.05652945,probe_eligibility_target
20251014,003009,control_core,weak_drift_chop,continuation_active,0.04671927,0.55,171130.1307,6.1247,0.9505,18.05095679,0.0,0.0,0.0,0.00799399,0.00799399,0.0,0.99206941,0.07994446,0.08946638,-0.04979171,probe_eligibility_target
20251015,003009,control_core,sentiment_overdrive_transition,continuation_active,0.05333333,0.6,166835.52555,5.964035,0.947,18.02110071,0.0,0.0,0.0,0.00735482,0.00735482,0.0,0.99269888,0.12124209,0.12124209,-0.05261076,probe_eligibility_target
20251016,003009,control_core,weak_drift_chop,continuation_active,0.0123406,0.6,167378.1537,5.97654,0.963,18.02746905,0.0,0.0,0.0,0.00676676,0.00676676,0.0,0.99327872,0.11316538,0.15176757,-0.02681837,full_eligibility_target
20251017,003009,control_core,weak_drift_chop,continuation_active,-0.03043128,0.55,165222.67155,5.895735,0.965,18.03896628,0.0,0.0,0.0,0.00622572,0.00622572,0.0,0.9938128,0.10268136,0.1783413,-0.004365,full_eligibility_target
20251020,003009,control_core,sentiment_overdrive_transition,continuation_active,-0.00327802,0.55,160256.024,5.721275,0.9545,18.05155597,0.0,0.0,0.0,0.0048486,0.0048486,0.0,0.9951748,0.1282631,0.16526208,-0.01541624,full_eligibility_target
20251021,003009,control_core,sentiment_overdrive_transition,continuation_active,-0.00673469,0.6,157662.2068,5.628645,0.9545,18.04210542,0.0,0.0,0.0,0.00446093,0.00446093,0.0,0.99555889,0.10355455,0.16478323,-0.01582083,full_eligibility_target
20251022,003009,control_core,weak_drift_chop,continuation_active,-0.0093401,0.6,162679.3433,5.80461,1.017,18.25158903,0.0,0.0,0.0,0.00410425,0.00410425,0.0,0.99591253,0.08792785,0.16191843,-0.01824144,full_eligibility_target
20251023,003009,control_core,weak_drift_chop,event_neutral,-0.01984858,0.55,163216.62605,5.831725,1.028,18.20165628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09519833,0.18350731,0.09519833,full_eligibility_target
20251024,003009,control_core,sentiment_overdrive_transition,event_neutral,0.06659919,0.6,168584.93945,5.99893,1.07,18.27454326,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0017081,0.07591573,-0.00436515,neutral_hold
20251027,003009,control_core,sentiment_overdrive_transition,event_neutral,0.08644906,0.6,198190.9227,6.93808,1.2165,18.262876,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.03168245,0.0322287,-0.04479243,neutral_hold
20251028,003009,control_core,sentiment_overdrive_transition,event_neutral,0.10515631,0.55,217514.12515,7.52255,1.245,18.27845795,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.07108744,0.0413299,-0.07108744,de_risk_target
20251029,003009,control_core,sentiment_overdrive_transition,event_neutral,0.16983079,0.6,240964.8222,8.206605,1.2655,18.31293371,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.10795555,-0.03175163,-0.10795555,de_risk_target
20251030,003009,control_core,weak_drift_chop,event_neutral,0.13601493,0.6,254056.3071,8.57679,1.2625,18.33447793,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.06753057,0.00182515,-0.07702135,de_risk_target
20251031,003009,control_core,weak_drift_chop,event_neutral,0.10336938,0.6,260998.7244,8.77492,1.251,18.2827864,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.05560792,0.03468426,-0.05560792,neutral_hold
20251103,003009,control_core,sentiment_overdrive_transition,event_neutral,0.14045294,0.65,271631.43145,9.08352,1.2405,18.12434103,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.07669885,-0.02149754,-0.08726544,de_risk_target
20251104,003009,control_core,weak_drift_chop,event_neutral,0.09211061,0.6,275174.4885,9.165425,1.222,18.16591177,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.08992739,-0.00986781,-0.08992739,de_risk_target
20251105,003009,control_core,weak_drift_chop,event_neutral,0.05821372,0.55,275712.55815,9.15382,1.193,18.18885594,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.07516956,0.00188395,-0.07912585,de_risk_target
20251106,003009,control_core,sentiment_overdrive_transition,event_neutral,0.04377238,0.5,278876.59845,9.233895,1.178,1.3462491,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.06309569,0.01372474,-0.06824247,de_risk_target
20251107,003009,control_core,sentiment_overdrive_transition,event_neutral,0.03959031,0.5,276333.38905,9.12499,1.1405,1.19532702,0.05,0.0,0.0,0.0,0.0,0.0,1.0,-0.05096628,0.00757863,-0.07389163,neutral_hold
20251110,003009,control_core,sentiment_overdrive_transition,event_neutral,0.05494941,0.5,276541.3935,9.107335,1.1285,1.24334651,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0361038,0.0361038,-0.08085747,probe_eligibility_target
20251111,003009,control_core,weak_drift_chop,event_neutral,0.00019778,0.5,280864.05965,9.24408,1.1485,1.21423647,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0964999,0.0964999,-0.03341902,full_eligibility_target
20251112,003009,control_core,weak_drift_chop,event_neutral,0.02742787,0.45,284467.88405,9.367025,1.1645,1.21941693,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.057544,0.0964999,-0.03341902,probe_eligibility_target
20251113,003009,control_core,sentiment_overdrive_transition,event_neutral,0.06194138,0.5,286754.44655,9.433265,1.169,1.3053957,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.15149736,0.15149736,-0.043257,probe_eligibility_target
20251114,003009,control_core,weak_drift_chop,event_neutral,0.02980473,0.5,286642.73845,9.418975,1.163,1.29403135,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.21576846,0.21576846,-0.0243513,full_eligibility_target
20251117,003009,control_core,sentiment_overdrive_transition,event_neutral,0.04129854,0.5,292599.0934,9.603065,1.184,1.32831228,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.1781768,0.20185478,-0.03551697,full_eligibility_target
20251118,003009,control_core,weak_drift_chop,event_neutral,0.00184464,0.45,297162.4974,9.756635,1.1975,1.33360606,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.22770049,0.24611293,0.00429624,full_eligibility_target
20251119,003009,control_core,weak_drift_chop,event_neutral,0.02484342,0.45,292388.79165,9.58168,1.135,1.13944889,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.2342636,0.24078224,0.00122224,full_eligibility_target
20251120,003009,control_core,weak_drift_chop,event_neutral,-0.06718542,0.5,291358.3397,9.5317,1.119,1.16068377,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.20976602,0.23926755,0.01912513,full_eligibility_target
20251121,003009,control_core,weak_drift_chop,event_neutral,-0.0879461,0.5,289516.55055,9.47317,1.1,1.02876576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24675584,0.24675584,0.06767818,full_eligibility_target
20251124,003009,control_core,sentiment_overdrive_transition,event_neutral,0.01212344,0.5,280340.5809,9.151705,1.0435,1.21563111,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.11923775,0.13339383,-0.02940109,full_eligibility_target
20251125,003009,control_core,sentiment_overdrive_transition,event_neutral,-0.02187335,0.55,291624.89405,9.41678,1.096,1.19252339,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.12696123,0.12696123,-0.0355275,full_eligibility_target
20251126,003009,control_core,weak_drift_chop,event_neutral,-0.02390947,0.5,282798.73095,9.125415,1.081,1.16434869,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.15295438,0.1684742,0.1000374,full_eligibility_target
20251127,003009,control_core,sentiment_overdrive_transition,event_neutral,0.10895382,0.55,292463.56365,9.363875,1.1035,1.55874509,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.07581166,0.07581166,0.01070882,probe_eligibility_target
20251128,003009,control_core,sentiment_overdrive_transition,event_neutral,0.10967389,0.6,342574.1265,10.66019,1.1815,1.57487399,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.002791,0.03907404,-0.02380561,neutral_hold
20251201,003009,control_core,sentiment_overdrive_transition,event_neutral,0.11171104,0.55,375452.78675,11.44894,1.21,1.48987276,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.08055602,0.08055602,-0.0041869,probe_eligibility_target
20251202,003009,control_core,sentiment_overdrive_transition,event_neutral,0.13055765,0.6,411615.09545,12.392545,1.241,1.50528308,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.02599567,0.07515414,-0.00916514,probe_eligibility_target
20251203,003009,control_core,weak_drift_chop,event_neutral,0.15497522,0.65,459261.32085,13.647965,1.282,1.52432983,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.04060076,0.06486219,-0.04060076,neutral_hold
20251204,003009,control_core,sentiment_overdrive_transition,event_neutral,0.12656309,0.65,486604.1206,14.338445,1.2785,1.53789486,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.00067272,0.08509923,-0.02236798,neutral_hold
20251205,003009,control_core,sentiment_overdrive_transition,event_neutral,0.17431365,0.65,523494.37265,15.27026,1.285,1.62341291,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.00096077,0.03314652,-0.06917534,neutral_hold
20251208,003009,control_core,sentiment_overdrive_transition,event_neutral,0.21949773,0.6,575571.6643,16.55821,1.305,1.52647871,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0121615,0.04621372,-0.0574023,neutral_hold
20251209,003009,control_core,sentiment_overdrive_transition,event_neutral,0.23571287,0.65,606318.8435,17.29879,1.2805,1.52058259,0.1,0.0,0.0,0.0,0.0,0.0,1.0,-0.04016643,0.0324852,-0.06977116,neutral_hold
20251210,003009,control_core,sentiment_overdrive_transition,event_neutral,0.2068898,0.65,635909.1657,17.9893,1.272,1.55788037,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.01102822,0.04638339,-0.05724943,neutral_hold
20251211,003009,control_core,sentiment_overdrive_transition,event_neutral,0.26327345,0.65,669511.56045,18.80611,1.2755,1.50711017,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0834255,0.0834255,-0.08152947,probe_eligibility_target
20251212,003009,control_core,sentiment_overdrive_transition,event_neutral,0.20520916,0.65,700775.2512,19.60031,1.2885,1.52671254,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.15962672,0.15962672,-0.04829731,probe_eligibility_target
20251215,003009,control_core,sentiment_overdrive_transition,event_neutral,0.31996727,0.65,743714.7698,20.62898,1.285,1.51596654,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.07129572,0.09779913,-0.09903906,de_risk_target
20251216,003009,control_core,weak_drift_chop,event_neutral,0.25422693,0.65,774944.8854,21.40148,1.285,1.52873067,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.15965568,0.15965568,-0.05587137,probe_eligibility_target
20251217,003009,control_core,weak_drift_chop,event_neutral,0.182706,0.6,794090.8902,21.89165,1.279,1.49662543,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.35110958,0.35110958,0.02356787,full_eligibility_target
20251218,003009,control_core,sentiment_overdrive_transition,event_neutral,0.18786185,0.6,815992.55265,22.45511,1.28,1.60066721,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.42554622,0.42554622,0.00806723,full_eligibility_target
20251219,003009,control_core,sentiment_overdrive_transition,event_neutral,0.13448276,0.6,845583.57895,23.120715,1.2475,1.6192549,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.46616541,0.46616541,-0.04047352,probe_eligibility_target
20251222,003009,control_core,sentiment_overdrive_transition,event_neutral,0.12569883,0.55,845936.2139,22.95656,1.1345,1.44793012,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.38176866,0.4682794,-0.03909004,probe_eligibility_target
20251223,003009,control_core,weak_drift_chop,event_neutral,0.12154076,0.5,857156.7651,23.119655,1.0675,1.47366803,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.48182728,0.52800934,0.03934645,full_eligibility_target
20251224,003009,control_core,impulse_expansion,continuation_active,0.05966344,0.55,872249.781,23.45234,1.0625,1.48444507,0.05,0.0,0.0,0.25,0.25,0.0,0.8,0.46695541,0.47016362,0.09993584,full_eligibility_target
20251225,003009,control_core,impulse_expansion,continuation_active,0.12575932,0.55,885975.4651,23.647895,1.052,1.22588869,0.05,0.0,0.0,0.2300111,0.2300111,0.0,0.81300079,0.43940499,0.43940499,0.008021,full_eligibility_target
20251226,003009,control_core,impulse_expansion,continuation_active,0.18623346,0.55,911274.5547,23.976345,1.0435,1.23937473,0.05,0.0,0.0,0.46162043,0.46162043,0.0,0.68417215,0.25412961,0.39347734,-0.02414231,full_eligibility_target
20251229,003009,control_core,impulse_expansion,continuation_active,0.15180803,0.55,909887.3991,23.780305,1.027,1.24322975,0.05,0.0,0.0,0.35951035,0.35951035,0.0,0.73555894,0.1568287,0.42795139,0.03298611,full_eligibility_target
20251230,003009,control_core,impulse_expansion,continuation_active,0.17841228,0.55,938872.64205,24.238145,1.0375,1.24040584,0.05,0.0,0.0,0.33076549,0.33076549,0.0,0.7514472,0.07058824,0.38235294,0.07058824,probe_eligibility_target
20251231,003009,control_core,impulse_expansion,continuation_active,0.32088799,0.55,953461.9847,24.26057,1.028,1.26533568,0.1,0.0,0.0,0.30431894,0.30431894,0.0,0.76668364,-0.03425006,0.25668449,-0.03425006,neutral_hold
20260105,003009,control_core,impulse_expansion,continuation_active,0.35820657,0.6,1014642.9244,25.17644,1.0535,1.28101957,0.15,0.0,0.0,0.20061941,0.20061941,0.0,0.83290341,-0.11282716,0.16364065,-0.11282716,de_risk_target
20260106,003009,control_core,impulse_expansion,continuation_active,0.48613588,0.6,1070822.35145,25.954375,1.0685,1.21511378,0.2,0.0,0.0,0.18457877,0.18457877,0.0,0.84418194,-0.2294599,0.07692308,-0.2294599,de_risk_target
20260107,003009,control_core,risk_off_deterioration,continuation_active,0.38022084,0.6,1085934.18635,25.79911,1.0495,1.19836539,0.2,0.0,0.0,0.16982067,0.16982067,0.0,0.85483188,-0.19176812,0.14434783,-0.19176812,de_risk_target
20260108,003009,control_core,impulse_expansion,continuation_active,0.44145313,0.6,1120189.3955,26.06771,1.047,1.21961717,0.2,0.0,0.0,0.90624256,0.85624256,1.0,0.52459221,-0.18609361,0.11048605,-0.21568407,de_risk_target
20260109,003009,control_core,impulse_expansion,continuation_active,0.44493601,0.65,1163469.92855,26.53406,1.0525,1.21615069,0.2,0.0,0.0,0.8337834,0.78778118,0.92004441,0.54532067,-0.16150902,0.07927829,-0.23772553,de_risk_target
20260112,003009,control_core,impulse_expansion,continuation_active,0.61591356,0.65,1205392.93315,26.849925,1.0495,1.22194327,0.25,0.0,0.0,0.69935117,0.6135246,1.71653131,0.58845989,-0.29138804,-0.1,-0.29371834,de_risk_target
20260113,003009,control_core,risk_off_deterioration,continuation_active,0.37678239,0.65,1210971.52805,26.649335,1.0345,1.22883615,0.25,0.0,0.0,0.69343413,0.56446988,2.57928504,0.59051603,-0.19846899,-0.09985365,-0.2152426,de_risk_target
20260114,003009,control_core,risk_off_deterioration,continuation_active,0.29868442,0.6,1229638.50435,26.69378,1.03,1.16182061,0.25,0.0,0.0,0.6379902,0.51933736,2.3730568,0.61050426,-0.1321911,-0.04102051,-0.1321911,de_risk_target
20260115,003009,control_core,risk_off_deterioration,continuation_active,0.31498366,0.6,1241468.3746,26.731785,1.025,1.15372349,0.25,0.0,0.0,0.58697932,0.47781344,2.18331765,0.63012793,-0.09903192,0.00313972,-0.09903192,de_risk_target
20260116,003009,control_core,risk_off_deterioration,continuation_active,0.27478992,0.6,1251510.6967,26.78058,1.0235,1.16229666,0.25,0.0,0.0,0.54004705,0.43960959,2.00874921,0.64933081,-0.10085695,0.01094265,-0.10085695,de_risk_target
20260119,003009,control_core,risk_off_deterioration,continuation_active,0.20380739,0.55,1252973.48305,26.653375,1.0165,1.04407763,0.25,0.0,0.0,0.42058906,0.34236829,1.56441546,0.70393334,-0.10511628,0.01900332,-0.10511628,de_risk_target
20260120,003009,control_core,risk_off_deterioration,continuation_active,0.13136815,0.5,1244547.6353,26.318455,1.001,1.00939616,0.25,0.0,0.0,0.38696062,0.31499403,1.43933171,0.72100101,-0.01699235,0.08581138,-0.04644577,neutral_hold
20260121,003009,control_core,risk_off_deterioration,continuation_active,0.16222074,0.5,1234098.76665,25.98619,0.9865,0.99294307,0.25,0.0,0.0,0.70602096,0.6398085,1.3242491,0.58615927,-0.00372974,0.09998565,-0.03399799,neutral_hold
20260122,003009,control_core,risk_off_deterioration,continuation_active,0.16041065,0.55,1214882.4088,25.37195,0.9605,0.99469431,0.25,0.0,0.0,0.64957064,0.58865224,1.21836799,0.60621836,-0.04271496,0.05999447,-0.06911805,neutral_hold
20260123,003009,control_core,impulse_expansion,continuation_active,0.1182733,0.55,1228278.8045,25.46363,0.989,1.02059243,0.25,0.0,0.0,0.59763384,0.5415862,1.12095266,0.62592565,-0.10654669,-0.07146583,-0.1218049,de_risk_target
20260126,003009,control_core,risk_off_deterioration,continuation_active,-0.0125653,0.5,1218444.7263,25.171655,0.988,0.88822189,0.2,0.0,0.0,0.43057527,0.38692533,0.87299881,0.69901949,0.00857878,0.01801544,-0.03717472,neutral_hold
20260127,003009,control_core,risk_off_deterioration,continuation_active,0.03009259,0.5,1152261.87965,23.640545,0.9275,0.87332993,0.2,0.0,0.0,0.39614838,0.35598849,0.80319768,0.71625625,-0.0255618,-0.00926966,-0.05421348,neutral_hold
20260128,003009,control_core,risk_off_deterioration,continuation_active,-0.02815126,0.5,1117318.35415,22.8089,0.905,0.88528586,0.2,0.0,0.0,0.3644741,0.32752522,0.73897754,0.73288309,-0.01945525,0.01657299,-0.02954316,neutral_hold
20260129,003009,control_core,risk_off_deterioration,continuation_active,-0.12312198,0.45,1058658.7108,21.47285,0.8685,0.87323577,0.2,0.0,0.0,0.33533236,0.30133775,0.67989216,0.74887723,-0.03310585,0.02424858,-0.03310585,neutral_hold
20260130,003009,control_core,risk_off_deterioration,continuation_active,-0.19594435,0.4,1002768.1859,20.27367,0.842,0.80922373,0.15,0.0,0.0,0.30852066,0.27724412,0.62553098,0.76422179,-0.01099707,0.03431085,-0.02360704,neutral_hold
20260202,003009,control_core,weak_drift_chop,continuation_active,-0.26524823,0.35,915315.18765,18.58338,0.809,0.80121518,0.1,0.0,0.0,0.24027614,0.21591793,0.48716402,0.80627206,-0.000594,0.04752005,-0.01113751,neutral_hold
20260203,003009,control_core,sentiment_overdrive_transition,continuation_active,-0.19513043,0.35,830611.08845,16.98755,0.8035,0.80592481,0.05,0.0,0.0,0.22106472,0.19865409,0.44821253,0.81895741,-0.01670988,0.01613368,-0.04076635,neutral_hold
20260204,003009,control_core,weak_drift_chop,continuation_active,-0.21860936,0.4,769436.6563,15.910175,0.8115,0.83399884,0.05,0.0,0.0,0.20338936,0.18277059,0.41237544,0.83098624,-0.01799856,0.01569474,-0.04118071,neutral_hold
20260205,003009,control_core,weak_drift_chop,continuation_active,-0.2427556,0.35,707914.1924,14.84743,0.823,0.85828073,0.05,0.0,0.0,0.18712724,0.16815706,0.37940372,0.84236968,-0.01371841,0.01862816,-0.03841155,neutral_hold
20260206,003009,control_core,weak_drift_chop,continuation_active,-0.30587639,0.3,639480.4257,13.691045,0.8235,0.83370468,0.05,0.0,0.0,0.17216537,0.15471196,0.34906827,0.85312194,0.09662823,0.09662823,-0.02802511,full_eligibility_target
20260209,003009,control_core,sentiment_overdrive_transition,continuation_active,-0.20589891,0.3,575545.4807,12.735585,0.8465,0.82166436,0.0,0.0,0.0,0.08196994,0.07185138,0.20237119,0.9242401,0.00581231,0.06506946,-0.0559966,neutral_hold
20260210,003009,control_core,weak_drift_chop,continuation_active,-0.13231616,0.3,548948.4892,12.32706,0.8675,0.86868502,0.0,0.0,0.0,0.07541599,0.06610646,0.18619049,0.92987273,0.08201211,0.08287691,-0.04021332,probe_eligibility_target
20260211,003009,control_core,weak_drift_chop,continuation_active,-0.10989011,0.3,487974.93295,11.15195,0.8505,0.8699688,0.0,0.0,0.0,0.06938606,0.06082088,0.17130352,0.93511599,0.0867137,0.10420341,-0.02131099,full_eligibility_target
20260212,003009,control_core,weak_drift_chop,continuation_active,-0.12208306,0.3,447435.1879,10.311065,0.8455,0.89732692,0.0,0.0,0.0,0.06006216,0.05595791,0.082085,0.94334091,0.07959153,0.12824748,0.01066226,probe_eligibility_target
20260213,003009,control_core,weak_drift_chop,continuation_active,-0.10365449,0.35,423867.97955,9.836875,0.857,0.88361963,0.0,0.0,0.0,0.05148376,0.05148376,0.0,0.95103703,0.02446256,0.11386212,-0.00222387,probe_eligibility_target
20260224,003009,control_core,weak_drift_chop,event_neutral,-0.04701218,0.35,406171.8954,9.479,0.868,0.87547469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03046062,0.11634473,0.01337296,probe_eligibility_target
20260225,003009,control_core,sentiment_overdrive_transition,event_neutral,-0.02080046,0.4,383798.8159,8.97813,0.876,0.9402473,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0109874,0.10064459,-0.0109874,neutral_hold
20260226,003009,control_core,sentiment_overdrive_transition,event_neutral,-0.05722975,0.4,377285.2435,8.830785,0.9095,0.96323507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.05703812,0.1016129,-0.05703812,neutral_hold
20260227,003009,control_core,sentiment_overdrive_transition,event_neutral,-0.10928534,0.4,359001.20695,8.42525,0.9175,0.95644692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09282577,0.1,-0.09282577,de_risk_target
