P_close_invalidation_realized_proxy_3d,P_close_opportunity_cost_proxy_3d,P_reduce_avoided_drawdown_proxy_3d,action_context,action_favored_3d,board_avg_return,board_breadth,board_phase,control_label,execution_open_price,execution_trade_date,expectancy_proxy_1d,expectancy_proxy_3d,expectancy_proxy_5d,f15_afternoon_return,f15_afternoon_volume_share,f15_amount_per_volume,f15_breakout_efficiency,f15_close_location,f15_close_vs_vwap,f15_failed_push_proxy,f15_high_time_ratio,f15_intraday_return,f15_last_bar_return,f15_last_bar_volume_share,f15_pullback_from_high,f15_range_pct,f30_afternoon_return,f30_afternoon_volume_share,f30_amount_per_volume,f30_breakout_efficiency,f30_candidate_add_confirmation,f30_candidate_add_threshold,f30_close_location,f30_close_vs_vwap,f30_confirmation_score,f30_failed_push_proxy,f30_high_time_ratio,f30_intraday_return,f30_last_bar_return,f30_last_bar_volume_share,f30_pullback_from_high,f30_range_pct,f5_afternoon_return,f5_afternoon_volume_share,f5_amount_per_volume,f5_breakout_efficiency,f5_close_location,f5_close_vs_vwap,f5_failed_push_proxy,f5_high_time_ratio,f5_intraday_return,f5_last_bar_return,f5_last_bar_volume_share,f5_pullback_from_high,f5_range_pct,f60_afternoon_return,f60_afternoon_volume_share,f60_amount_per_volume,f60_breakout_efficiency,f60_candidate_add_confirmation,f60_candidate_add_threshold,f60_close_location,f60_close_vs_vwap,f60_confirmation_score,f60_failed_push_proxy,f60_high_time_ratio,f60_intraday_return,f60_last_bar_return,f60_last_bar_volume_share,f60_pullback_from_high,f60_range_pct,fetch_status,forced_action_context,forward_close_return_1d,forward_close_return_3d,forward_close_return_5d,gross_exposure_after_close,held_before_signal,is_negative_enrichment,is_repaired_miss_window,max_adverse_return_1d,max_adverse_return_3d,max_adverse_return_5d,max_favorable_return_1d,max_favorable_return_3d,max_favorable_return_5d,miss_reading,reason,reduce_payoff_decay_vs_hold_proxy_3d,role_family,signal_trade_date,symbol,trade_date,window_end,window_start
0.0,0.145509,0.000687,reduce_vs_hold,False,-0.022531,-0.9,divergence_and_decay,de_risk,43.64,2024-01-15,,0.178162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106095,,,True,True,False,,-0.000687,,,0.145509,,,repaired_replay_negative_sample_enrichment,-0.106095,repaired_negative_window,2024-01-12,300502,2024-01-12,,
0.0,0.128353,0.038049,reduce_vs_hold,False,-0.006924,-0.55,divergence_and_decay,de_risk,100.66,2024-01-17,,0.12885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102722,,,True,True,False,,-0.038049,,,0.128353,,,repaired_replay_negative_sample_enrichment,-0.102722,repaired_negative_window,2024-01-16,300308,2024-01-16,,
0.0,0.097089,0.027027,reduce_vs_hold,False,-0.006924,-0.55,divergence_and_decay,de_risk,48.1,2024-01-17,,0.08264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061123,,,True,True,False,,-0.027027,,,0.097089,,,repaired_replay_negative_sample_enrichment,-0.061123,repaired_negative_window,2024-01-16,300502,2024-01-16,,
0.0,0.200536,0.002164,reduce_vs_hold,False,-0.02016,-0.8,divergence_and_decay,de_risk,97.04,2024-01-18,,0.248145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150041,,,True,True,False,,-0.002164,,,0.200536,,,repaired_replay_negative_sample_enrichment,-0.150041,repaired_negative_window,2024-01-17,300308,2024-01-17,,
0.0,0.139214,0.021739,reduce_vs_hold,False,-0.02016,-0.8,divergence_and_decay,de_risk,47.84,2024-01-18,,0.145485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097617,,,True,True,False,,-0.021739,,,0.139214,,,repaired_replay_negative_sample_enrichment,-0.097617,repaired_negative_window,2024-01-17,300502,2024-01-17,,
1.0,0.0,0.149142,close_vs_hold,True,-0.022577,-0.8,divergence_and_decay,holding_veto,113.65,2024-01-29,,-0.244611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.095469,,,True,True,False,,-0.149142,,,0.0,,,repaired_replay_negative_sample_enrichment,0.095469,repaired_negative_window,2024-01-26,300308,2024-01-26,,
1.0,0.0,0.188746,close_vs_hold,True,-0.022577,-0.8,divergence_and_decay,holding_veto,51.18,2024-01-29,,-0.360297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.171551,,,True,True,False,,-0.188746,,,0.0,,,repaired_replay_negative_sample_enrichment,0.171551,repaired_negative_window,2024-01-26,300502,2024-01-26,,
0.0,0.126214,0.041262,reduce_vs_hold,False,-0.083245,-1.0,divergence_and_decay,de_risk,103.0,2024-01-30,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078155,,,True,True,False,,-0.041262,,,0.126214,,,repaired_replay_negative_sample_enrichment,-0.078155,repaired_negative_window,2024-01-29,300308,2024-01-29,,
1.0,0.072641,0.06721,reduce_vs_hold,True,-0.083245,-1.0,divergence_and_decay,de_risk,44.19,2024-01-30,,-0.001924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028966,,,True,True,False,,-0.06721,,,0.072641,,,repaired_replay_negative_sample_enrichment,-0.028966,repaired_negative_window,2024-01-29,300502,2024-01-29,,
0.0,0.159768,0.012697,reduce_vs_hold,False,-0.0481,-0.9,divergence_and_decay,de_risk,100.02,2024-01-31,,0.165467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09828,,,True,True,False,,-0.012697,,,0.159768,,,repaired_replay_negative_sample_enrichment,-0.09828,repaired_negative_window,2024-01-30,300308,2024-01-30,,
0.0,0.133873,0.018104,reduce_vs_hold,False,-0.0481,-0.9,divergence_and_decay,de_risk,41.98,2024-01-31,,0.132682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083849,,,True,True,False,,-0.018104,,,0.133873,,,repaired_replay_negative_sample_enrichment,-0.083849,repaired_negative_window,2024-01-30,300502,2024-01-30,,
0.0,0.131419,0.021582,reduce_vs_hold,False,-0.029444,-0.6,divergence_and_decay,de_risk,103.79,2024-02-01,,0.12323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079102,,,True,True,False,,-0.021582,,,0.131419,,,repaired_replay_negative_sample_enrichment,-0.079102,repaired_negative_window,2024-01-31,300308,2024-01-31,,
0.0,0.160048,0.013876,reduce_vs_hold,False,-0.029444,-0.6,divergence_and_decay,de_risk,41.8,2024-02-01,,0.174282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108134,,,True,True,False,,-0.013876,,,0.160048,,,repaired_replay_negative_sample_enrichment,-0.108134,repaired_negative_window,2024-01-31,300502,2024-01-31,,
0.0,0.166574,0.001204,reduce_vs_hold,False,-0.039381,-0.7,divergence_and_decay,de_risk,108.0,2024-02-05,,0.23588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153796,,,True,True,False,,-0.001204,,,0.166574,,,repaired_replay_negative_sample_enrichment,-0.153796,repaired_negative_window,2024-02-02,300308,2024-02-02,,
0.0,0.178889,0.028,reduce_vs_hold,False,-0.039381,-0.7,divergence_and_decay,de_risk,45.0,2024-02-05,,0.232556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.171111,,,True,True,False,,-0.028,,,0.178889,,,repaired_replay_negative_sample_enrichment,-0.171111,repaired_negative_window,2024-02-02,300502,2024-02-02,,
0.0,0.238026,0.007772,reduce_vs_hold,False,-0.051245,-0.5,divergence_and_decay,de_risk,110.66,2024-02-06,,0.258901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.147659,,,True,True,False,,-0.007772,,,0.238026,,,repaired_replay_negative_sample_enrichment,-0.147659,repaired_negative_window,2024-02-05,300308,2024-02-05,,
0.0,0.319144,0.004279,reduce_vs_hold,False,-0.051245,-0.5,divergence_and_decay,de_risk,44.4,2024-02-06,,0.391779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.236486,,,True,True,False,,-0.004279,,,0.319144,,,repaired_replay_negative_sample_enrichment,-0.236486,repaired_negative_window,2024-02-05,300502,2024-02-05,,
0.0,0.115425,0.013072,reduce_vs_hold,False,-0.071115,-1.0,divergence_and_decay,de_risk,153.0,2024-02-29,,0.127386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082745,,,True,True,False,,-0.013072,,,0.115425,,,repaired_replay_negative_sample_enrichment,-0.082745,repaired_negative_window,2024-02-28,300308,2024-02-28,,
0.0,0.224147,0.001029,reduce_vs_hold,False,-0.071115,-1.0,divergence_and_decay,de_risk,58.31,2024-02-29,,0.302092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191048,,,True,True,False,,-0.001029,,,0.224147,,,repaired_replay_negative_sample_enrichment,-0.191048,repaired_negative_window,2024-02-28,300502,2024-02-28,,
0.0,0.047729,0.053888,reduce_vs_hold,True,-0.030533,-0.8,divergence_and_decay,de_risk,168.87,2024-03-08,,-0.053828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023805,,,True,True,False,,-0.053888,,,0.047729,,,repaired_replay_negative_sample_enrichment,0.023805,repaired_negative_window,2024-03-07,300308,2024-03-07,,
0.0,0.050749,0.030539,reduce_vs_hold,False,-0.030533,-0.8,divergence_and_decay,de_risk,66.8,2024-03-08,,7.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00524,,,True,True,False,,-0.030539,,,0.050749,,,repaired_replay_negative_sample_enrichment,-0.00524,repaired_negative_window,2024-03-07,300502,2024-03-07,,
1.0,0.050667,0.12,close_vs_hold,True,-0.03647,-0.9,divergence_and_decay,holding_veto,75.0,2024-03-26,,-0.1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.093733,,,True,True,False,,-0.12,,,0.050667,,,repaired_replay_negative_sample_enrichment,0.093733,repaired_negative_window,2024-03-25,300502,2024-03-25,,
1.0,0.014085,0.076056,reduce_vs_hold,True,-0.038133,-0.9,divergence_and_decay,de_risk,71.0,2024-03-27,,-0.125352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.056338,,,True,True,False,,-0.076056,,,0.014085,,,repaired_replay_negative_sample_enrichment,0.056338,repaired_negative_window,2024-03-26,300502,2024-03-26,,
0.0,0.050147,0.032448,reduce_vs_hold,False,-0.056956,-0.8,divergence_and_decay,de_risk,67.8,2024-03-28,,0.038791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046165,,,True,True,False,,-0.032448,,,0.050147,,,repaired_replay_negative_sample_enrichment,-0.046165,repaired_negative_window,2024-03-27,300502,2024-03-27,,
0.0,0.016712,0.048707,reduce_vs_hold,True,-0.038169,-0.8,divergence_and_decay,de_risk,70.01,2024-04-03,,-0.076061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035709,,,True,True,False,,-0.048707,,,0.016712,,,repaired_replay_negative_sample_enrichment,0.035709,repaired_negative_window,2024-04-02,300502,2024-04-02,,
0.0,0.068769,0.034535,reduce_vs_hold,False,-0.035389,-0.9,divergence_and_decay,de_risk,66.6,2024-04-08,,-0.017117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016967,,,True,True,False,,-0.034535,,,0.068769,,,repaired_replay_negative_sample_enrichment,0.016967,repaired_negative_window,2024-04-03,300502,2024-04-03,,
0.0,0.099985,0.003181,reduce_vs_hold,False,-0.034766,-1.0,divergence_and_decay,de_risk,66.01,2024-04-11,,0.11983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073019,,,True,True,False,,-0.003181,,,0.099985,,,repaired_replay_negative_sample_enrichment,-0.073019,repaired_negative_window,2024-04-10,300502,2024-04-10,,
0.0,0.038993,0.035971,reduce_vs_hold,False,-0.051198,-0.9,divergence_and_decay,de_risk,69.5,2024-04-17,,-0.026547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010072,,,True,True,False,,-0.035971,,,0.038993,,,repaired_replay_negative_sample_enrichment,0.010072,repaired_negative_window,2024-04-16,300502,2024-04-16,,
0.0,0.289677,0.040323,reduce_vs_hold,False,-0.025071,-0.95,divergence_and_decay,de_risk,62.0,2024-04-22,,0.384839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.280323,,,True,True,False,,-0.040323,,,0.289677,,,repaired_replay_negative_sample_enrichment,-0.280323,repaired_negative_window,2024-04-19,300502,2024-04-19,,
0.0,0.184425,0.007144,reduce_vs_hold,False,-0.025071,-0.95,divergence_and_decay,de_risk,97.98,2024-04-22,,0.250714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.165646,,,True,True,False,,-0.007144,,,0.184425,,,repaired_replay_negative_sample_enrichment,-0.165646,repaired_negative_window,2024-04-19,300757,2024-04-19,,
0.0,0.180976,0.002793,reduce_vs_hold,False,-0.022396,-0.75,divergence_and_decay,de_risk,68.02,2024-04-23,,0.25147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.163775,,,True,True,False,,-0.002793,,,0.180976,,,repaired_replay_negative_sample_enrichment,-0.163775,repaired_negative_window,2024-04-22,300502,2024-04-22,,
0.0,0.118446,0.039418,reduce_vs_hold,False,-0.022396,-0.75,divergence_and_decay,de_risk,103.76,2024-04-23,,0.076089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056284,,,True,True,False,,-0.039418,,,0.118446,,,repaired_replay_negative_sample_enrichment,-0.056284,repaired_negative_window,2024-04-22,300757,2024-04-22,,
0.0,0.065396,0.008084,reduce_vs_hold,False,-0.009579,-0.6,divergence_and_decay,de_risk,82.88,2024-04-26,,0.068292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043678,,,True,True,False,,-0.008084,,,0.065396,,,repaired_replay_negative_sample_enrichment,-0.043678,repaired_negative_window,2024-04-25,300502,2024-04-25,,
0.0,0.217034,0.017945,reduce_vs_hold,False,-0.009579,-0.6,divergence_and_decay,de_risk,112.01,2024-04-26,,0.260111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169538,,,True,True,False,,-0.017945,,,0.217034,,,repaired_replay_negative_sample_enrichment,-0.169538,repaired_negative_window,2024-04-25,300757,2024-04-25,,
1.0,0.009944,0.06791,reduce_vs_hold,True,-0.007393,-0.6,divergence_and_decay,de_risk,88.5,2024-05-06,,-0.117966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.055028,,,True,True,False,,-0.06791,,,0.009944,,,repaired_replay_negative_sample_enrichment,0.055028,repaired_negative_window,2024-04-30,300502,2024-04-30,,
1.0,0.0,0.169012,close_vs_hold,True,-0.007393,-0.6,divergence_and_decay,holding_veto,133.6,2024-05-06,,-0.312725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143713,,,True,True,False,,-0.169012,,,0.0,,,repaired_replay_negative_sample_enrichment,0.143713,repaired_negative_window,2024-04-30,300757,2024-04-30,,
0.0,0.020768,0.02521,reduce_vs_hold,False,-0.014654,-0.8,divergence_and_decay,de_risk,83.3,2024-05-08,,-0.008463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006363,,,True,True,False,,-0.02521,,,0.020768,,,repaired_replay_negative_sample_enrichment,-0.006363,repaired_negative_window,2024-05-07,300502,2024-05-07,,
0.0,0.02386,0.053772,reduce_vs_hold,True,-0.014654,-0.8,divergence_and_decay,de_risk,114.0,2024-05-08,,-0.081316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039474,,,True,True,False,,-0.053772,,,0.02386,,,repaired_replay_negative_sample_enrichment,0.039474,repaired_negative_window,2024-05-07,300757,2024-05-07,,
0.0,0.038647,0.019324,reduce_vs_hold,False,-0.018226,-0.7,divergence_and_decay,de_risk,82.8,2024-05-09,,0.008213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008213,,,True,True,False,,-0.019324,,,0.038647,,,repaired_replay_negative_sample_enrichment,-0.008213,repaired_negative_window,2024-05-08,300502,2024-05-08,,
0.0,0.01792,0.05708,reduce_vs_hold,True,-0.018226,-0.7,divergence_and_decay,de_risk,114.4,2024-05-09,,-0.049869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001748,,,True,True,False,,-0.05708,,,0.01792,,,repaired_replay_negative_sample_enrichment,0.001748,repaired_negative_window,2024-05-08,300757,2024-05-08,,
1.0,0.006672,0.078778,reduce_vs_hold,True,-0.017406,-0.7,divergence_and_decay,de_risk,85.43,2024-05-13,,-0.129989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.054548,,,True,True,False,,-0.078778,,,0.006672,,,repaired_replay_negative_sample_enrichment,0.054548,repaired_negative_window,2024-05-10,300502,2024-05-10,,
0.0,0.123014,0.003744,reduce_vs_hold,False,-0.017406,-0.7,divergence_and_decay,de_risk,109.5,2024-05-13,,0.134384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076621,,,True,True,False,,-0.003744,,,0.123014,,,repaired_replay_negative_sample_enrichment,-0.076621,repaired_negative_window,2024-05-10,300757,2024-05-10,,
0.0,0.044395,0.052242,reduce_vs_hold,True,-0.009271,-0.6,divergence_and_decay,de_risk,89.2,2024-05-22,,-0.073767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043722,,,True,True,False,,-0.052242,,,0.044395,,,repaired_replay_negative_sample_enrichment,0.043722,repaired_negative_window,2024-05-21,300502,2024-05-21,,
0.0,0.059217,0.031905,reduce_vs_hold,False,-0.009271,-0.6,divergence_and_decay,de_risk,124.12,2024-05-22,,-0.031059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028762,,,True,True,False,,-0.031905,,,0.059217,,,repaired_replay_negative_sample_enrichment,0.028762,repaired_negative_window,2024-05-21,300757,2024-05-21,,
0.0,0.062985,0.032405,reduce_vs_hold,False,-0.014052,-0.5,divergence_and_decay,de_risk,87.64,2024-05-24,,0.008444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009356,,,True,True,False,,-0.032405,,,0.062985,,,repaired_replay_negative_sample_enrichment,-0.009356,repaired_negative_window,2024-05-23,300502,2024-05-23,,
1.0,0.041256,0.10151,close_vs_hold,True,-0.014052,-0.5,divergence_and_decay,holding_veto,125.8,2024-05-24,,-0.142886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.062003,,,True,True,False,,-0.10151,,,0.041256,,,repaired_replay_negative_sample_enrichment,0.062003,repaired_negative_window,2024-05-23,300757,2024-05-23,,
0.0,0.045398,0.010126,reduce_vs_hold,False,-0.023151,-0.7,divergence_and_decay,de_risk,87.89,2024-05-27,,0.012231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000341,,,True,True,False,,-0.010126,,,0.045398,,,repaired_replay_negative_sample_enrichment,0.000341,repaired_negative_window,2024-05-24,300502,2024-05-24,,
0.0,0.083368,0.049129,reduce_vs_hold,False,-0.023151,-0.7,divergence_and_decay,de_risk,118.87,2024-05-27,,0.044544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05199,,,True,True,False,,-0.049129,,,0.083368,,,repaired_replay_negative_sample_enrichment,-0.05199,repaired_negative_window,2024-05-24,300757,2024-05-24,,
1.0,0.004526,0.076499,reduce_vs_hold,True,-0.02078,-0.9,divergence_and_decay,de_risk,90.59,2024-05-29,,-0.116845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04261,,,True,True,False,,-0.076499,,,0.004526,,,repaired_replay_negative_sample_enrichment,0.04261,repaired_negative_window,2024-05-28,300502,2024-05-28,,
0.0,0.064298,0.033058,reduce_vs_hold,False,-0.02078,-0.9,divergence_and_decay,de_risk,121.0,2024-05-29,,-0.017107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016198,,,True,True,False,,-0.033058,,,0.064298,,,repaired_replay_negative_sample_enrichment,0.016198,repaired_negative_window,2024-05-28,300757,2024-05-28,,
0.0,0.114699,0.038501,reduce_vs_hold,False,-0.007359,-0.5,divergence_and_decay,de_risk,87.01,2024-05-30,,0.114699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095851,,,True,True,False,,-0.038501,,,0.114699,,,repaired_replay_negative_sample_enrichment,-0.095851,repaired_negative_window,2024-05-29,300502,2024-05-29,,
0.0,0.004869,0.050633,reduce_vs_hold,True,-0.007359,-0.5,divergence_and_decay,de_risk,123.24,2024-05-30,,-0.083739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03554,,,True,True,False,,-0.050633,,,0.004869,,,repaired_replay_negative_sample_enrichment,0.03554,repaired_negative_window,2024-05-29,300757,2024-05-29,,
1.0,0.014715,0.071503,reduce_vs_hold,True,-0.018571,-0.9,divergence_and_decay,de_risk,96.5,2024-06-06,,-0.113472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049326,,,True,True,False,,-0.071503,,,0.014715,,,repaired_replay_negative_sample_enrichment,0.049326,repaired_negative_window,2024-06-05,300502,2024-06-05,,
1.0,0.02046,0.069196,reduce_vs_hold,True,-0.018571,-0.9,divergence_and_decay,de_risk,113.88,2024-06-06,,-0.082938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023973,,,True,True,False,,-0.069196,,,0.02046,,,repaired_replay_negative_sample_enrichment,0.023973,repaired_negative_window,2024-06-05,300757,2024-06-05,,
0.0,0.008497,0.036248,reduce_vs_hold,False,-0.030011,-0.5,divergence_and_decay,de_risk,92.97,2024-06-07,,-0.045122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013123,,,True,True,False,,-0.036248,,,0.008497,,,repaired_replay_negative_sample_enrichment,0.013123,repaired_negative_window,2024-06-06,300502,2024-06-06,,
0.0,0.147945,0.031963,reduce_vs_hold,False,-0.030011,-0.5,divergence_and_decay,de_risk,109.5,2024-06-07,,0.152968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.110959,,,True,True,False,,-0.031963,,,0.147945,,,repaired_replay_negative_sample_enrichment,-0.110959,repaired_negative_window,2024-06-06,300757,2024-06-06,,
0.0,0.011223,0.052059,reduce_vs_hold,True,-0.010958,-0.7,divergence_and_decay,de_risk,115.83,2024-06-20,,-0.087283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040836,,,True,True,False,,-0.052059,,,0.011223,,,repaired_replay_negative_sample_enrichment,0.040836,repaired_negative_window,2024-06-19,300502,2024-06-19,,
1.0,0.04645,0.07827,close_vs_hold,True,-0.010958,-0.7,divergence_and_decay,holding_veto,93.65,2024-06-20,,-0.124666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.069621,,,True,True,False,,-0.07827,,,0.04645,,,repaired_replay_negative_sample_enrichment,0.069621,repaired_negative_window,2024-06-19,300757,2024-06-19,,
0.0,0.032336,0.027103,reduce_vs_hold,False,-0.032553,-0.8,divergence_and_decay,de_risk,107.0,2024-06-25,,-0.029252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018318,,,True,True,False,,-0.027103,,,0.032336,,,repaired_replay_negative_sample_enrichment,0.018318,repaired_negative_window,2024-06-24,300502,2024-06-24,,
0.0,0.010034,0.045619,reduce_vs_hold,True,-0.032553,-0.8,divergence_and_decay,de_risk,85.71,2024-06-25,,-0.078054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037452,,,True,True,False,,-0.045619,,,0.010034,,,repaired_replay_negative_sample_enrichment,0.037452,repaired_negative_window,2024-06-24,300757,2024-06-24,,
0.0,0.022021,0.036825,reduce_vs_hold,False,-0.034892,-0.9,divergence_and_decay,de_risk,108.08,2024-06-26,,-0.049223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023409,,,True,True,False,,-0.036825,,,0.022021,,,repaired_replay_negative_sample_enrichment,0.023409,repaired_negative_window,2024-06-25,300502,2024-06-25,,
